order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds
4872,157,157,8 species,no AC,FE,7,41.8,292.6
4873,157,157,8 species,no AC,FE,9,41.8,376.2
4874,157,157,8 species,no AC,LA,NA,59.1,NA
4875,157,157,8 species,no AC,"NAAT",NA,42.6,NA
4876,157,157,8 species,no AC,PL,NA,28.4,NA
4877,157,157,8 species,no AC,SA,6,180.65,1083.9
4878,157,157,8 species,no AC,SA,6,180.65,1083.9
4879,157,157,8 species,no AC,UR,11,94.55,1040.05
4880,157,157,8 species,no AC,UR,15,94.55,1418.25
4881,157,157,8 species,no AC,UR,70,94.55,6618.5
4882,157,157,8 species,no AC,UR,140,94.55,13237
4883,157,157,8 species,no AC,UR,80,94.55,7564
4884,158,158,8 species,no NAAT,AC,24,5.2,124.8
4885,158,158,8 species,no NAAT,AC,61,5.2,317.2
4886,158,158,8 species,no NAAT,AC,248,5.2,1289.6
4887,158,158,8 species,no NAAT,AC,560,5.2,2912
4888,158,158,8 species,no NAAT,AC,31,5.2,161.2
4889,158,158,8 species,no NAAT,AC,26,5.2,135.2
4890,158,158,8 species,no NAAT,AC,32,5.2,166.4
4891,158,158,8 species,no NAAT,AC,31,5.2,161.2
4892,158,158,8 species,no NAAT,AC,36,5.2,187.2
4893,158,158,8 species,no NAAT,BR,3,64.95,194.85
4894,158,158,8 species,no NAAT,BR,5,64.95,324.75
4895,158,158,8 species,no NAAT,BR,3,64.95,194.85
4896,158,158,8 species,no NAAT,BR,2,64.95,129.9
4897,158,158,8 species,no NAAT,BR,8,64.95,519.6
4898,158,158,8 species,no NAAT,BR,4,64.95,259.8
4899,158,158,8 species,no NAAT,BR,3,64.95,194.85
4900,158,158,8 species,no NAAT,BR,1,64.95,64.95
4901,158,158,8 species,no NAAT,BR,2,64.95,129.9
4902,158,158,8 species,no NAAT,BR,1,64.95,64.95
4903,158,158,8 species,no NAAT,HO,16,12.85,205.6
4904,158,158,8 species,no NAAT,HO,20,12.85,257
4905,158,158,8 species,no NAAT,FE,10,41.8,418
4906,158,158,8 species,no NAAT,FE,12,41.8,501.6
4907,158,158,8 species,no NAAT,FE,8,41.8,334.4
4908,158,158,8 species,no NAAT,FE,5,41.8,209
4909,158,158,8 species,no NAAT,FE,2,41.8,83.6
4910,158,158,8 species,no NAAT,FE,7,41.8,292.6
4911,158,158,8 species,no NAAT,FE,7,41.8,292.6
4912,158,158,8 species,no NAAT,FE,7,41.8,292.6
4913,158,158,8 species,no NAAT,FE,7,41.8,292.6
4914,158,158,8 species,no NAAT,FE,3,41.8,125.4
4915,158,158,8 species,no NAAT,FE,4,41.8,167.2
4916,158,158,8 species,no NAAT,LA,NA,59.1,NA
4917,158,158,8 species,no NAAT,"NAAT",NA,42.6,NA
4918,158,158,8 species,no NAAT,PL,14,28.4,397.6
4919,158,158,8 species,no NAAT,SA,NA,180.65,NA
4920,158,158,8 species,no NAAT,UR,NA,94.55,NA
4921,159,159,8 species,no HO,AC,15,5.2,78
4922,159,159,8 species,no HO,AC,20,5.2,104
4923,159,159,8 species,no HO,AC,142,5.2,738.4
4924,159,159,8 species,no HO,BR,3,64.95,194.85
4925,159,159,8 species,no HO,BR,2,64.95,129.9
4926,159,159,8 species,no HO,BR,2,64.95,129.9
4927,159,159,8 species,no HO,BR,2,64.95,129.9
4928,159,159,8 species,no HO,BR,3,64.95,194.85
4929,159,159,8 species,no HO,BR,1,64.95,64.95
4930,159,159,8 species,no HO,HO,NA,12.85,NA
4931,159,159,8 species,no HO,FE,2,41.8,83.6
4932,159,159,8 species,no HO,FE,4,41.8,167.2
4933,159,159,8 species,no HO,FE,3,41.8,125.4
4934,159,159,8 species,no HO,FE,1,41.8,41.8
4935,159,159,8 species,no HO,FE,5,41.8,209
4936,159,159,8 species,no HO,FE,2,41.8,83.6
4937,159,159,8 species,no HO,LA,1,59.1,59.1
4938,159,159,8 species,no HO,"NAAT",NA,42.6,NA
4939,159,159,8 species,no HO,PL,5,28.4,142
4940,159,159,8 species,no HO,PL,6,28.4,170.4
4941,159,159,8 species,no HO,PL,5,28.4,142
4942,159,159,8 species,no HO,PL,2,28.4,56.8
4943,159,159,8 species,no HO,PL,4,28.4,113.6
4944,159,159,8 species,no HO,PL,5,28.4,142
4945,159,159,8 species,no HO,PL,2,28.4,56.8
4946,159,159,8 species,no HO,PL,4,28.4,113.6
4947,159,159,8 species,no HO,SA,NA,180.65,NA
4948,159,159,8 species,no HO,UR,2,94.55,189.1
4949,159,159,8 species,no HO,UR,3,94.55,283.65
4950,159,159,8 species,no HO,UR,45,94.55,4254.75
4951,159,159,8 species,no HO,UR,17,94.55,1607.35
4952,159,159,8 species,no HO,UR,11,94.55,1040.05
4953,160,160,mono,FE,AC,15,5.2,78
4954,160,160,mono,FE,AC,68,5.2,353.6
4955,160,160,mono,FE,AC,66,5.2,343.2
4956,160,160,mono,FE,BR,1,64.95,64.95
4957,160,160,mono,FE,BR,1,64.95,64.95
4958,160,160,mono,FE,HO,15,12.85,192.75
4959,160,160,mono,FE,HO,19,12.85,244.15
4960,160,160,mono,FE,HO,88,12.85,1130.8
4961,160,160,mono,FE,FE,2,41.8,83.6
4962,160,160,mono,FE,FE,3,41.8,125.4
4963,160,160,mono,FE,FE,5,41.8,209
4964,160,160,mono,FE,FE,3,41.8,125.4
4965,160,160,mono,FE,FE,6,41.8,250.8
4966,160,160,mono,FE,FE,4,41.8,167.2
4967,160,160,mono,FE,FE,6,41.8,250.8
4968,160,160,mono,FE,FE,3,41.8,125.4
4969,160,160,mono,FE,FE,7,41.8,292.6
4970,160,160,mono,FE,FE,8,41.8,334.4
4971,160,160,mono,FE,FE,5,41.8,209
4972,160,160,mono,FE,LA,NA,59.1,NA
4973,160,160,mono,FE,"NAAT",NA,42.6,NA
4974,160,160,mono,FE,PL,29,28.4,823.6
4975,160,160,mono,FE,PL,5,28.4,142
4976,160,160,mono,FE,PL,11,28.4,312.4
4977,160,160,mono,FE,PL,8,28.4,227.2
4978,160,160,mono,FE,PL,7,28.4,198.8
4979,160,160,mono,FE,PL,3,28.4,85.2
4980,160,160,mono,FE,SA,4,180.65,722.6
4981,160,160,mono,FE,UR,12,94.55,1134.6
4982,160,160,mono,FE,UR,14,94.55,1323.7
4983,161,161,mono,AC,AC,208,5.2,1081.6
4984,161,161,mono,AC,AC,132,5.2,686.4
4985,161,161,mono,AC,AC,424,5.2,2204.8
4986,161,161,mono,AC,AC,390,5.2,2028
4987,161,161,mono,AC,AC,72,5.2,374.4
4988,161,161,mono,AC,AC,83,5.2,431.6
4989,161,161,mono,AC,AC,316,5.2,1643.2
4990,161,161,mono,AC,AC,87,5.2,452.4
4991,161,161,mono,AC,AC,111,5.2,577.2
4992,161,161,mono,AC,AC,39,5.2,202.8
4993,161,161,mono,AC,BR,2,64.95,129.9
4994,161,161,mono,AC,HO,1,12.85,12.85
4995,161,161,mono,AC,FE,1,41.8,41.8
4996,161,161,mono,AC,FE,4,41.8,167.2
4997,161,161,mono,AC,LA,NA,59.1,NA
4998,161,161,mono,AC,"NAAT",NA,42.6,NA
4999,161,161,mono,AC,PL,3,28.4,85.2
5000,161,161,mono,AC,PL,10,28.4,284
5001,161,161,mono,AC,PL,9,28.4,255.6
5002,161,161,mono,AC,PL,5,28.4,142
5003,161,161,mono,AC,PL,5,28.4,142
5004,161,161,mono,AC,PL,2,28.4,56.8
5005,161,161,mono,AC,PL,8,28.4,227.2
5006,161,161,mono,AC,SA,4,180.65,722.6
5007,161,161,mono,AC,SA,3,180.65,541.95
5008,161,161,mono,AC,SA,3,180.65,541.95
5009,161,161,mono,AC,SA,2,180.65,361.3
5010,161,161,mono,AC,UR,7,94.55,661.85
5011,161,161,mono,AC,UR,42,94.55,3971.1
5012,161,161,mono,AC,UR,65,94.55,6145.75
5013,162,162,8 species,no SA,AC,NA,5.2,NA
5014,162,162,8 species,no SA,BR,1,64.95,64.95
5015,162,162,8 species,no SA,BR,1,64.95,64.95
5016,162,162,8 species,no SA,BR,1,64.95,64.95
5017,162,162,8 species,no SA,BR,2,64.95,129.9
5018,162,162,8 species,no SA,BR,2,64.95,129.9
5019,162,162,8 species,no SA,BR,3,64.95,194.85
5020,162,162,8 species,no SA,HO,7,12.85,89.95
5021,162,162,8 species,no SA,FE,3,41.8,125.4
5022,162,162,8 species,no SA,LA,NA,59.1,NA
5023,162,162,8 species,no SA,"NAAT",NA,42.6,NA
5024,162,162,8 species,no SA,PL,NA,28.4,NA
5025,162,162,8 species,no SA,SA,NA,180.65,NA
5026,162,162,8 species,no SA,UR,8,94.55,756.4
5027,162,162,8 species,no SA,UR,4,94.55,378.2
5028,162,162,8 species,no SA,UR,2,94.55,189.1
5029,162,162,8 species,no SA,UR,5,94.55,472.75
5030,162,162,8 species,no SA,UR,3,94.55,283.65
5031,162,162,8 species,no SA,UR,5,94.55,472.75
5032,162,162,8 species,no SA,UR,16,94.55,1512.8
5033,162,162,8 species,no SA,UR,85,94.55,8036.75
5034,162,162,8 species,no SA,UR,52,94.55,4916.6
5035,162,162,8 species,no SA,UR,6,94.55,567.3
5036,163,163,8 species,no LA,AC,84,5.2,436.8
5037,163,163,8 species,no LA,BR,4,64.95,259.8
5038,163,163,8 species,no LA,BR,3,64.95,194.85
5039,163,163,8 species,no LA,BR,1,64.95,64.95
5040,163,163,8 species,no LA,HO,NA,12.85,NA
5041,163,163,8 species,no LA,FE,2,41.8,83.6
5042,163,163,8 species,no LA,FE,3,41.8,125.4
5043,163,163,8 species,no LA,LA,NA,59.1,NA
5044,163,163,8 species,no LA,"NAAT",NA,42.6,NA
5045,163,163,8 species,no LA,PL,5,28.4,142
5046,163,163,8 species,no LA,PL,6,28.4,170.4
5047,163,163,8 species,no LA,PL,7,28.4,198.8
5048,163,163,8 species,no LA,PL,9,28.4,255.6
5049,163,163,8 species,no LA,PL,6,28.4,170.4
5050,163,163,8 species,no LA,PL,4,28.4,113.6
5051,163,163,8 species,no LA,SA,NA,180.65,NA
5052,163,163,8 species,no LA,UR,4,94.55,378.2
5053,163,163,8 species,no LA,UR,4,94.55,378.2
5054,163,163,8 species,no LA,UR,5,94.55,472.75
5055,163,163,8 species,no LA,UR,8,94.55,756.4
5056,163,163,8 species,no LA,UR,3,94.55,283.65
5057,164,164,8 species,no FE,AC,NA,5.2,NA
5058,164,164,8 species,no FE,BR,1,64.95,64.95
5059,164,164,8 species,no FE,HO,NA,12.85,NA
5060,164,164,8 species,no FE,FE,NA,41.8,NA
5061,164,164,8 species,no FE,LA,NA,59.1,NA
5062,164,164,8 species,no FE,"NAAT",NA,42.6,NA
5063,164,164,8 species,no FE,PL,NA,28.4,NA
5064,164,164,8 species,no FE,SA,NA,180.65,NA
5065,164,164,8 species,no FE,UR,10,94.55,945.5
5066,164,164,8 species,no FE,UR,1,94.55,94.55
5067,164,164,8 species,no FE,UR,8,94.55,756.4
5068,164,164,8 species,no FE,UR,3,94.55,283.65
5069,164,164,8 species,no FE,UR,3,94.55,283.65
5070,164,164,8 species,no FE,UR,3,94.55,283.65
5071,164,164,8 species,no FE,UR,5,94.55,472.75
5072,164,164,8 species,no FE,UR,3,94.55,283.65
5073,164,164,8 species,no FE,UR,8,94.55,756.4
5074,164,164,8 species,no FE,UR,18,94.55,1701.9
5075,165,165,bare,bare,AC,300,5.2,1560
5076,165,165,bare,bare,AC,172,5.2,894.4
5077,165,165,bare,bare,AC,69,5.2,358.8
5078,165,165,bare,bare,AC,72,5.2,374.4
5079,165,165,bare,bare,BR,NA,64.95,NA
5080,165,165,bare,bare,HO,36,12.85,462.6
5081,165,165,bare,bare,FE,NA,41.8,NA
5082,165,165,bare,bare,LA,NA,59.1,NA
5083,165,165,bare,bare,"NAAT",NA,42.6,NA
5084,165,165,bare,bare,PL,6,28.4,170.4
5085,165,165,bare,bare,SA,NA,180.65,NA
5086,165,165,bare,bare,UR,10,94.55,945.5
5087,165,165,bare,bare,UR,200,94.55,18910
5088,166,166,mono,UR,AC,44,5.2,228.8
5089,166,166,mono,UR,AC,29,5.2,150.8
5090,166,166,mono,UR,AC,62,5.2,322.4
5091,166,166,mono,UR,BR,4,64.95,259.8
5092,166,166,mono,UR,BR,2,64.95,129.9
5093,166,166,mono,UR,HO,5,12.85,64.25
5094,166,166,mono,UR,FE,5,41.8,209
5095,166,166,mono,UR,FE,1,41.8,41.8
5096,166,166,mono,UR,FE,5,41.8,209
5097,166,166,mono,UR,FE,4,41.8,167.2
5098,166,166,mono,UR,LA,NA,59.1,NA
5099,166,166,mono,UR,"NAAT",NA,42.6,NA
5100,166,166,mono,UR,PL,6,28.4,170.4
5101,166,166,mono,UR,PL,7,28.4,198.8
5102,166,166,mono,UR,PL,4,28.4,113.6
5103,166,166,mono,UR,PL,10,28.4,284
5104,166,166,mono,UR,PL,9,28.4,255.6
5105,166,166,mono,UR,PL,8,28.4,227.2
5106,166,166,mono,UR,PL,2,28.4,56.8
5107,166,166,mono,UR,PL,6,28.4,170.4
5108,166,166,mono,UR,PL,11,28.4,312.4
5109,166,166,mono,UR,PL,10,28.4,284
5110,166,166,mono,UR,SA,NA,180.65,NA
5111,166,166,mono,UR,UR,3,94.55,283.65
5112,166,166,mono,UR,UR,3,94.55,283.65
5113,166,166,mono,UR,UR,5,94.55,472.75
5114,166,166,mono,UR,UR,5,94.55,472.75
5115,166,166,mono,UR,UR,13,94.55,1229.15
5116,166,166,mono,UR,UR,27,94.55,2552.85
5117,166,166,mono,UR,UR,18,94.55,1701.9
5118,167,167,8 species,no BR,AC,59,5.2,306.8
5119,167,167,8 species,no BR,BR,3,64.95,194.85
5120,167,167,8 species,no BR,HO,NA,12.85,NA
5121,167,167,8 species,no BR,FE,3,41.8,125.4
5122,167,167,8 species,no BR,FE,4,41.8,167.2
5123,167,167,8 species,no BR,FE,1,41.8,41.8
5124,167,167,8 species,no BR,FE,5,41.8,209
5125,167,167,8 species,no BR,LA,2,59.1,118.2
5126,167,167,8 species,no BR,"NAAT",NA,42.6,NA
5127,167,167,8 species,no BR,PL,8,28.4,227.2
5128,167,167,8 species,no BR,PL,11,28.4,312.4
5129,167,167,8 species,no BR,PL,5,28.4,142
5130,167,167,8 species,no BR,PL,6,28.4,170.4
5131,167,167,8 species,no BR,PL,12,28.4,340.8
5132,167,167,8 species,no BR,PL,6,28.4,170.4
5133,167,167,8 species,no BR,SA,NA,180.65,NA
5134,167,167,8 species,no BR,UR,11,94.55,1040.05
5135,167,167,8 species,no BR,UR,89,94.55,8414.95
5136,167,167,8 species,no BR,UR,21,94.55,1985.55
5137,167,167,8 species,no BR,UR,37,94.55,3498.35
5138,167,167,8 species,no BR,UR,13,94.55,1229.15
5139,167,167,8 species,no BR,UR,11,94.55,1040.05
5140,167,167,8 species,no BR,UR,11,94.55,1040.05
5141,167,167,8 species,no BR,UR,38,94.55,3592.9
5142,167,167,8 species,no BR,UR,56,94.55,5294.8
5143,168,168,mono,BR,AC,18,5.2,93.6
5144,168,168,mono,BR,AC,16,5.2,83.2
5145,168,168,mono,BR,AC,37,5.2,192.4
5146,168,168,mono,BR,AC,22,5.2,114.4
5147,168,168,mono,BR,AC,49,5.2,254.8
5148,168,168,mono,BR,BR,3,64.95,194.85
5149,168,168,mono,BR,BR,4,64.95,259.8
5150,168,168,mono,BR,BR,3,64.95,194.85
5151,168,168,mono,BR,BR,2,64.95,129.9
5152,168,168,mono,BR,BR,1,64.95,64.95
5153,168,168,mono,BR,BR,3,64.95,194.85
5154,168,168,mono,BR,BR,11,64.95,714.45
5155,168,168,mono,BR,BR,2,64.95,129.9
5156,168,168,mono,BR,BR,3,64.95,194.85
5157,168,168,mono,BR,BR,3,64.95,194.85
5158,168,168,mono,BR,HO,13,12.85,167.05
5159,168,168,mono,BR,HO,5,12.85,64.25
5160,168,168,mono,BR,HO,12,12.85,154.2
5161,168,168,mono,BR,HO,6,12.85,77.1
5162,168,168,mono,BR,HO,5,12.85,64.25
5163,168,168,mono,BR,HO,6,12.85,77.1
5164,168,168,mono,BR,HO,6,12.85,77.1
5165,168,168,mono,BR,HO,12,12.85,154.2
5166,168,168,mono,BR,HO,8,12.85,102.8
5167,168,168,mono,BR,HO,6,12.85,77.1
5168,168,168,mono,BR,FE,1,41.8,41.8
5169,168,168,mono,BR,FE,2,41.8,83.6
5170,168,168,mono,BR,LA,NA,59.1,NA
5171,168,168,mono,BR,"NAAT",NA,42.6,NA
5172,168,168,mono,BR,PL,5,28.4,142
5173,168,168,mono,BR,PL,6,28.4,170.4
5174,168,168,mono,BR,PL,12,28.4,340.8
5175,168,168,mono,BR,PL,5,28.4,142
5176,168,168,mono,BR,PL,9,28.4,255.6
5177,168,168,mono,BR,PL,9,28.4,255.6
5178,168,168,mono,BR,PL,27,28.4,766.8
5179,168,168,mono,BR,PL,5,28.4,142
5180,168,168,mono,BR,PL,16,28.4,454.4
5181,168,168,mono,BR,PL,7,28.4,198.8
5182,168,168,mono,BR,SA,1,180.65,180.65
5183,168,168,mono,BR,SA,2,180.65,361.3
5184,168,168,mono,BR,UR,13,94.55,1229.15
5185,168,168,mono,BR,UR,22,94.55,2080.1
5186,168,168,mono,BR,UR,10,94.55,945.5
5187,169,169,8 species,no HO,AC,25,5.2,130
5188,169,169,8 species,no HO,BR,2,64.95,129.9
5189,169,169,8 species,no HO,BR,1,64.95,64.95
5190,169,169,8 species,no HO,BR,1,64.95,64.95
5191,169,169,8 species,no HO,HO,NA,12.85,NA
5192,169,169,8 species,no HO,FE,2,41.8,83.6
5193,169,169,8 species,no HO,LA,NA,59.1,NA
5194,169,169,8 species,no HO,"NAAT",NA,42.6,NA
5195,169,169,8 species,no HO,PL,3,28.4,85.2
5196,169,169,8 species,no HO,PL,8,28.4,227.2
5197,169,169,8 species,no HO,PL,10,28.4,284
5198,169,169,8 species,no HO,PL,6,28.4,170.4
5199,169,169,8 species,no HO,SA,NA,180.65,NA
5200,169,169,8 species,no HO,UR,1,94.55,94.55
5201,169,169,8 species,no HO,UR,5,94.55,472.75
5202,169,169,8 species,no HO,UR,8,94.55,756.4
5203,169,169,8 species,no HO,UR,7,94.55,661.85
5204,169,169,8 species,no HO,UR,29,94.55,2741.95
5205,169,169,8 species,no HO,UR,24,94.55,2269.2
5206,169,169,8 species,no HO,UR,2,94.55,189.1
5207,169,169,8 species,no HO,UR,3,94.55,283.65
5208,169,169,8 species,no HO,UR,6,94.55,567.3
5209,169,169,8 species,no HO,UR,20,94.55,1891
5210,170,170,all,all 9,AC,302,5.2,1570.4
5211,170,170,all,all 9,AC,140,5.2,728
5212,170,170,all,all 9,AC,54,5.2,280.8
5213,170,170,all,all 9,AC,18,5.2,93.6
5214,170,170,all,all 9,AC,47,5.2,244.4
5215,170,170,all,all 9,AC,36,5.2,187.2
5216,170,170,all,all 9,AC,106,5.2,551.2
5217,170,170,all,all 9,AC,184,5.2,956.8
5218,170,170,all,all 9,AC,107,5.2,556.4
5219,170,170,all,all 9,BR,1,64.95,64.95
5220,170,170,all,all 9,BR,1,64.95,64.95
5221,170,170,all,all 9,BR,2,64.95,129.9
5222,170,170,all,all 9,HO,7,12.85,89.95
5223,170,170,all,all 9,HO,10,12.85,128.5
5224,170,170,all,all 9,FE,NA,41.8,NA
5225,170,170,all,all 9,LA,NA,59.1,NA
5226,170,170,all,all 9,"NAAT",NA,42.6,NA
5227,170,170,all,all 9,PL,4,28.4,113.6
5228,170,170,all,all 9,PL,6,28.4,170.4
5229,170,170,all,all 9,SA,3,180.65,541.95
5230,170,170,all,all 9,UR,2,94.55,189.1
5231,170,170,all,all 9,UR,11,94.55,1040.05
5232,170,170,all,all 9,UR,5,94.55,472.75
5233,170,170,all,all 9,UR,30,94.55,2836.5
5234,171,171,mono,SA,AC,16,5.2,83.2
5235,171,171,mono,SA,AC,28,5.2,145.6
5236,171,171,mono,SA,AC,31,5.2,161.2
5237,171,171,mono,SA,AC,23,5.2,119.6
5238,171,171,mono,SA,AC,50,5.2,260
5239,171,171,mono,SA,AC,22,5.2,114.4
5240,171,171,mono,SA,AC,57,5.2,296.4
5241,171,171,mono,SA,AC,24,5.2,124.8
5242,171,171,mono,SA,BR,4,64.95,259.8
5243,171,171,mono,SA,BR,3,64.95,194.85
5244,171,171,mono,SA,HO,8,12.85,102.8
5245,171,171,mono,SA,HO,5,12.85,64.25
5246,171,171,mono,SA,HO,8,12.85,102.8
5247,171,171,mono,SA,FE,1,41.8,41.8
5248,171,171,mono,SA,FE,1,41.8,41.8
5249,171,171,mono,SA,FE,2,41.8,83.6
5250,171,171,mono,SA,LA,NA,59.1,NA
5251,171,171,mono,SA,"NAAT",NA,42.6,NA
5252,171,171,mono,SA,PL,9,28.4,255.6
5253,171,171,mono,SA,PL,5,28.4,142
5254,171,171,mono,SA,SA,11,180.65,1987.15
5255,171,171,mono,SA,SA,13,180.65,2348.45
5256,171,171,mono,SA,SA,13,180.65,2348.45
5257,171,171,mono,SA,SA,17,180.65,3071.05
5258,171,171,mono,SA,SA,14,180.65,2529.1
5259,171,171,mono,SA,SA,21,180.65,3793.65
5260,171,171,mono,SA,SA,4,180.65,722.6
5261,171,171,mono,SA,SA,3,180.65,541.95
5262,171,171,mono,SA,SA,3,180.65,541.95
5263,171,171,mono,SA,SA,3,180.65,541.95
5264,171,171,mono,SA,SA,6,180.65,1083.9
5265,171,171,mono,SA,SA,9,180.65,1625.85
5266,171,171,mono,SA,SA,19,180.65,3432.35
5267,171,171,mono,SA,UR,1,94.55,94.55
5268,171,171,mono,SA,UR,11,94.55,1040.05
5269,172,172,mono,LA,AC,NA,5.2,NA
5270,172,172,mono,LA,BR,3,64.95,194.85
5271,172,172,mono,LA,HO,2,12.85,25.7
5272,172,172,mono,LA,HO,6,12.85,77.1
5273,172,172,mono,LA,HO,5,12.85,64.25
5274,172,172,mono,LA,FE,NA,41.8,NA
5275,172,172,mono,LA,LA,NA,59.1,NA
5276,172,172,mono,LA,"NAAT",NA,42.6,NA
5277,172,172,mono,LA,PL,NA,28.4,NA
5278,172,172,mono,LA,SA,17,180.65,3071.05
5279,172,172,mono,LA,UR,17,94.55,1607.35
5280,172,172,mono,LA,UR,36,94.55,3403.8
5281,173,173,8 species,no UR,AC,121,5.2,629.2
5282,173,173,8 species,no UR,AC,77,5.2,400.4
5283,173,173,8 species,no UR,AC,276,5.2,1435.2
5284,173,173,8 species,no UR,AC,34,5.2,176.8
5285,173,173,8 species,no UR,AC,101,5.2,525.2
5286,173,173,8 species,no UR,AC,26,5.2,135.2
5287,173,173,8 species,no UR,AC,28,5.2,145.6
5288,173,173,8 species,no UR,BR,2,64.95,129.9
5289,173,173,8 species,no UR,BR,3,64.95,194.85
5290,173,173,8 species,no UR,BR,1,64.95,64.95
5291,173,173,8 species,no UR,BR,2,64.95,129.9
5292,173,173,8 species,no UR,BR,3,64.95,194.85
5293,173,173,8 species,no UR,BR,4,64.95,259.8
5294,173,173,8 species,no UR,BR,3,64.95,194.85
5295,173,173,8 species,no UR,BR,1,64.95,64.95
5296,173,173,8 species,no UR,BR,3,64.95,194.85
5297,173,173,8 species,no UR,HO,4,12.85,51.4
5298,173,173,8 species,no UR,HO,29,12.85,372.65
5299,173,173,8 species,no UR,HO,18,12.85,231.3
5300,173,173,8 species,no UR,HO,30,12.85,385.5
5301,173,173,8 species,no UR,HO,9,12.85,115.65
5302,173,173,8 species,no UR,FE,7,41.8,292.6
5303,173,173,8 species,no UR,FE,6,41.8,250.8
5304,173,173,8 species,no UR,FE,2,41.8,83.6
5305,173,173,8 species,no UR,FE,3,41.8,125.4
5306,173,173,8 species,no UR,FE,5,41.8,209
5307,173,173,8 species,no UR,FE,7,41.8,292.6
5308,173,173,8 species,no UR,FE,7,41.8,292.6
5309,173,173,8 species,no UR,FE,7,41.8,292.6
5310,173,173,8 species,no UR,FE,5,41.8,209
5311,173,173,8 species,no UR,FE,4,41.8,167.2
5312,173,173,8 species,no UR,FE,3,41.8,125.4
5313,173,173,8 species,no UR,LA,NA,59.1,NA
5314,173,173,8 species,no UR,"NAAT",NA,42.6,NA
5315,173,173,8 species,no UR,PL,NA,28.4,NA
5316,173,173,8 species,no UR,SA,5,180.65,903.25
5317,173,173,8 species,no UR,UR,NA,94.55,NA
5318,174,174,mono,UR,AC,NA,5.2,NA
5319,174,174,mono,UR,BR,1,64.95,64.95
5320,174,174,mono,UR,HO,2,12.85,25.7
5321,174,174,mono,UR,HO,3,12.85,38.55
5322,174,174,mono,UR,HO,6,12.85,77.1
5323,174,174,mono,UR,FE,NA,41.8,NA
5324,174,174,mono,UR,LA,NA,59.1,NA
5325,174,174,mono,UR,"NAAT",NA,42.6,NA
5326,174,174,mono,UR,PL,NA,28.4,NA
5327,174,174,mono,UR,SA,6,180.65,1083.9
5328,174,174,mono,UR,SA,11,180.65,1987.15
5329,174,174,mono,UR,UR,3,94.55,283.65
5330,174,174,mono,UR,UR,8,94.55,756.4
5331,174,174,mono,UR,UR,4,94.55,378.2
5332,174,174,mono,UR,UR,1,94.55,94.55
5333,174,174,mono,UR,UR,6,94.55,567.3
5334,174,174,mono,UR,UR,6,94.55,567.3
5335,174,174,mono,UR,UR,5,94.55,472.75
5336,174,174,mono,UR,UR,3,94.55,283.65
5337,174,174,mono,UR,UR,4,94.55,378.2
5338,174,174,mono,UR,UR,3,94.55,283.65
5339,174,174,mono,UR,UR,84,94.55,7942.2
5340,174,174,mono,UR,UR,20,94.55,1891
5341,175,175,8 species,no SA,AC,NA,5.2,NA
5342,175,175,8 species,no SA,BR,1,64.95,64.95
5343,175,175,8 species,no SA,BR,1,64.95,64.95
5344,175,175,8 species,no SA,BR,1,64.95,64.95
5345,175,175,8 species,no SA,BR,1,64.95,64.95
5346,175,175,8 species,no SA,BR,2,64.95,129.9
5347,175,175,8 species,no SA,HO,5,12.85,64.25
5348,175,175,8 species,no SA,HO,8,12.85,102.8
5349,175,175,8 species,no SA,FE,3,41.8,125.4
5350,175,175,8 species,no SA,FE,7,41.8,292.6
5351,175,175,8 species,no SA,FE,6,41.8,250.8
5352,175,175,8 species,no SA,FE,7,41.8,292.6
5353,175,175,8 species,no SA,FE,7,41.8,292.6
5354,175,175,8 species,no SA,LA,NA,59.1,NA
5355,175,175,8 species,no SA,"NAAT",NA,42.6,NA
5356,175,175,8 species,no SA,PL,NA,28.4,NA
5357,175,175,8 species,no SA,SA,NA,180.65,NA
5358,175,175,8 species,no SA,UR,3,94.55,283.65
5359,175,175,8 species,no SA,UR,8,94.55,756.4
5360,175,175,8 species,no SA,UR,8,94.55,756.4
5361,176,176,8 species,no FE,AC,NA,5.2,NA
5362,176,176,8 species,no FE,BR,1,64.95,64.95
5363,176,176,8 species,no FE,BR,1,64.95,64.95
5364,176,176,8 species,no FE,HO,11,12.85,141.35
5365,176,176,8 species,no FE,HO,8,12.85,102.8
5366,176,176,8 species,no FE,HO,10,12.85,128.5
5367,176,176,8 species,no FE,FE,6,41.8,250.8
5368,176,176,8 species,no FE,FE,1,41.8,41.8
5369,176,176,8 species,no FE,LA,9,59.1,531.9
5370,176,176,8 species,no FE,"NAAT",NA,42.6,NA
5371,176,176,8 species,no FE,PL,7,28.4,198.8
5372,176,176,8 species,no FE,PL,3,28.4,85.2
5373,176,176,8 species,no FE,PL,9,28.4,255.6
5374,176,176,8 species,no FE,SA,NA,180.65,NA
5375,176,176,8 species,no FE,UR,3,94.55,283.65
5376,176,176,8 species,no FE,UR,52,94.55,4916.6
5377,176,176,8 species,no FE,UR,69,94.55,6523.95
5378,176,176,8 species,no FE,UR,10,94.55,945.5
5379,177,177,mono,"NAAT",AC,42,5.2,218.4
5380,177,177,mono,"NAAT",AC,74,5.2,384.8
5381,177,177,mono,"NAAT",BR,NA,64.95,NA
5382,177,177,mono,"NAAT",HO,NA,12.85,NA
