order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds
536,15,15,8 species,no UR,UR,101,94.55,9549.55
537,15,15,8 species,no UR,UR,86,94.55,8131.3
538,15,15,8 species,no UR,UR,112,94.55,10589.6
539,16,16,mono,BR,AC,412,5.2,2142.4
540,16,16,mono,BR,AC,29,5.2,150.8
541,16,16,mono,BR,AC,45,5.2,234
542,16,16,mono,BR,AC,24,5.2,124.8
543,16,16,mono,BR,AC,70,5.2,364
544,16,16,mono,BR,BR,3,64.95,194.85
545,16,16,mono,BR,BR,3,64.95,194.85
546,16,16,mono,BR,BR,3,64.95,194.85
547,16,16,mono,BR,BR,3,64.95,194.85
548,16,16,mono,BR,BR,1,64.95,64.95
549,16,16,mono,BR,BR,3,64.95,194.85
550,16,16,mono,BR,BR,1,64.95,64.95
551,16,16,mono,BR,BR,1,64.95,64.95
552,16,16,mono,BR,BR,4,64.95,259.8
553,16,16,mono,BR,BR,1,64.95,64.95
554,16,16,mono,BR,HO,10,12.85,128.5
555,16,16,mono,BR,HO,28,12.85,359.8
556,16,16,mono,BR,HO,5,12.85,64.25
557,16,16,mono,BR,HO,44,12.85,565.4
558,16,16,mono,BR,FE,4,41.8,167.2
559,16,16,mono,BR,FE,4,41.8,167.2
560,16,16,mono,BR,FE,3,41.8,125.4
561,16,16,mono,BR,FE,5,41.8,209
562,16,16,mono,BR,FE,5,41.8,209
563,16,16,mono,BR,FE,4,41.8,167.2
564,16,16,mono,BR,FE,4,41.8,167.2
565,16,16,mono,BR,FE,2,41.8,83.6
566,16,16,mono,BR,LA,3,59.1,177.3
567,16,16,mono,BR,LA,3,59.1,177.3
568,16,16,mono,BR,LA,8,59.1,472.8
569,16,16,mono,BR,LA,52,59.1,3073.2
570,16,16,mono,BR,LA,8,59.1,472.8
571,16,16,mono,BR,LA,12,59.1,709.2
572,16,16,mono,BR,LA,7,59.1,413.7
573,16,16,mono,BR,LA,3,59.1,177.3
574,16,16,mono,BR,LA,3,59.1,177.3
575,16,16,mono,BR,LA,3,59.1,177.3
576,16,16,mono,BR,NAAT,,NA,NA
577,16,16,mono,BR,PL,12,28.4,340.8
578,16,16,mono,BR,PL,21,28.4,596.4
579,16,16,mono,BR,PL,5,28.4,142
580,16,16,mono,BR,PL,24,28.4,681.6
581,16,16,mono,BR,SA,3,180.65,541.95
582,16,16,mono,BR,UR,20,94.55,1891
583,16,16,mono,BR,UR,4,94.55,378.2
584,16,16,mono,BR,UR,11,94.55,1040.05
585,16,16,mono,BR,UR,17,94.55,1607.35
586,16,16,mono,BR,UR,1,94.55,94.55
587,16,16,mono,BR,UR,9,94.55,850.95
588,16,16,mono,BR,UR,32,94.55,3025.6
589,16,16,mono,BR,UR,25,94.55,2363.75
590,16,16,mono,BR,UR,49,94.55,4632.95
591,17,17,8 species,no NAAT,AC,NA,5.2,NA
592,17,17,8 species,no NAAT,BR,2,64.95,129.9
593,17,17,8 species,no NAAT,BR,1,64.95,64.95
594,17,17,8 species,no NAAT,BR,5,64.95,324.75
595,17,17,8 species,no NAAT,BR,3,64.95,194.85
596,17,17,8 species,no NAAT,HO,4,12.85,51.4
597,17,17,8 species,no NAAT,HO,1,12.85,12.85
598,17,17,8 species,no NAAT,FE,2,41.8,83.6
599,17,17,8 species,no NAAT,FE,3,41.8,125.4
600,17,17,8 species,no NAAT,FE,5,41.8,209
601,17,17,8 species,no NAAT,FE,3,41.8,125.4
602,17,17,8 species,no NAAT,FE,5,41.8,209
603,17,17,8 species,no NAAT,FE,3,41.8,125.4
604,17,17,8 species,no NAAT,LA,NA,59.1,NA
605,17,17,8 species,no NAAT,NAAT,5,NA,NA
606,17,17,8 species,no NAAT,NAAT,7,NA,NA
607,17,17,8 species,no NAAT,PL,1,28.4,28.4
608,17,17,8 species,no NAAT,SA,4,180.65,722.6
609,17,17,8 species,no NAAT,SA,8,180.65,1445.2
610,17,17,8 species,no NAAT,SA,4,180.65,722.6
611,17,17,8 species,no NAAT,SA,2,180.65,361.3
612,17,17,8 species,no NAAT,SA,13,180.65,2348.45
613,17,17,8 species,no NAAT,SA,11,180.65,1987.15
614,17,17,8 species,no NAAT,SA,3,180.65,541.95
615,17,17,8 species,no NAAT,SA,3,180.65,541.95
616,17,17,8 species,no NAAT,SA,10,180.65,1806.5
617,17,17,8 species,no NAAT,SA,3,180.65,541.95
618,17,17,8 species,no NAAT,SA,36,180.65,6503.4
619,17,17,8 species,no NAAT,SA,20,180.65,3613
620,17,17,8 species,no NAAT,SA,19,180.65,3432.35
621,17,17,8 species,no NAAT,SA,22,180.65,3974.3
622,17,17,8 species,no NAAT,UR,NA,94.55,NA
623,18,18,mono,AC,AC,572,5.2,2974.4
624,18,18,mono,AC,AC,484,5.2,2516.8
625,18,18,mono,AC,AC,236,5.2,1227.2
626,18,18,mono,AC,AC,94,5.2,488.8
627,18,18,mono,AC,AC,256,5.2,1331.2
628,18,18,mono,AC,AC,216,5.2,1123.2
629,18,18,mono,AC,AC,180,5.2,936
630,18,18,mono,AC,AC,172,5.2,894.4
631,18,18,mono,AC,AC,208,5.2,1081.6
632,18,18,mono,AC,AC,172,5.2,894.4
633,18,18,mono,AC,BR,2,64.95,129.9
634,18,18,mono,AC,BR,1,64.95,64.95
635,18,18,mono,AC,HO,13,12.85,167.05
636,18,18,mono,AC,FE,1,41.8,41.8
637,18,18,mono,AC,FE,1,41.8,41.8
638,18,18,mono,AC,FE,3,41.8,125.4
639,18,18,mono,AC,FE,2,41.8,83.6
640,18,18,mono,AC,FE,1,41.8,41.8
641,18,18,mono,AC,FE,5,41.8,209
642,18,18,mono,AC,FE,2,41.8,83.6
643,18,18,mono,AC,FE,2,41.8,83.6
644,18,18,mono,AC,LA,12,59.1,709.2
645,18,18,mono,AC,NAAT,,NA,NA
646,18,18,mono,AC,PL,8,28.4,227.2
647,18,18,mono,AC,PL,20,28.4,568
648,18,18,mono,AC,PL,12,28.4,340.8
649,18,18,mono,AC,PL,14,28.4,397.6
650,18,18,mono,AC,PL,16,28.4,454.4
651,18,18,mono,AC,SA,4,180.65,722.6
652,18,18,mono,AC,SA,5,180.65,903.25
653,18,18,mono,AC,UR,5,94.55,472.75
654,18,18,mono,AC,UR,10,94.55,945.5
655,18,18,mono,AC,UR,25,94.55,2363.75
656,18,18,mono,AC,UR,73,94.55,6902.15
657,18,18,mono,AC,UR,129,94.55,12196.95
658,19,19,bare,bare,AC,392,5.2,2038.4
659,19,19,bare,bare,AC,52,5.2,270.4
660,19,19,bare,bare,AC,249,5.2,1294.8
661,19,19,bare,bare,AC,67,5.2,348.4
662,19,19,bare,bare,BR,NA,64.95,NA
663,19,19,bare,bare,HO,12,12.85,154.2
664,19,19,bare,bare,HO,12,12.85,154.2
665,19,19,bare,bare,HO,5,12.85,64.25
666,19,19,bare,bare,HO,11,12.85,141.35
667,19,19,bare,bare,HO,6,12.85,77.1
668,19,19,bare,bare,HO,7,12.85,89.95
669,19,19,bare,bare,HO,12,12.85,154.2
670,19,19,bare,bare,HO,13,12.85,167.05
671,19,19,bare,bare,HO,15,12.85,192.75
672,19,19,bare,bare,FE,3,41.8,125.4
673,19,19,bare,bare,LA,NA,59.1,NA
674,19,19,bare,bare,NAAT,,NA,NA
675,19,19,bare,bare,PL,16,28.4,454.4
676,19,19,bare,bare,PL,16,28.4,454.4
677,19,19,bare,bare,PL,9,28.4,255.6
678,19,19,bare,bare,PL,18,28.4,511.2
679,19,19,bare,bare,SA,7,180.65,1264.55
680,19,19,bare,bare,UR,52,94.55,4916.6
681,19,19,bare,bare,UR,25,94.55,2363.75
682,19,19,bare,bare,UR,5,94.55,472.75
683,19,19,bare,bare,UR,34,94.55,3214.7
684,19,19,bare,bare,UR,45,94.55,4254.75
685,19,19,bare,bare,UR,70,94.55,6618.5
686,20,20,8 species,no HO,AC,NA,5.2,NA
687,20,20,8 species,no HO,BR,1,64.95,64.95
688,20,20,8 species,no HO,BR,1,64.95,64.95
689,20,20,8 species,no HO,BR,2,64.95,129.9
690,20,20,8 species,no HO,BR,3,64.95,194.85
691,20,20,8 species,no HO,HO,4,12.85,51.4
692,20,20,8 species,no HO,HO,3,12.85,38.55
693,20,20,8 species,no HO,HO,5,12.85,64.25
694,20,20,8 species,no HO,HO,42,12.85,539.7
695,20,20,8 species,no HO,HO,7,12.85,89.95
696,20,20,8 species,no HO,HO,2,12.85,25.7
697,20,20,8 species,no HO,FE,2,41.8,83.6
698,20,20,8 species,no HO,FE,4,41.8,167.2
699,20,20,8 species,no HO,FE,2,41.8,83.6
700,20,20,8 species,no HO,FE,5,41.8,209
701,20,20,8 species,no HO,FE,6,41.8,250.8
702,20,20,8 species,no HO,FE,2,41.8,83.6
703,20,20,8 species,no HO,FE,8,41.8,334.4
704,20,20,8 species,no HO,LA,9,59.1,531.9
705,20,20,8 species,no HO,LA,1,59.1,59.1
706,20,20,8 species,no HO,LA,6,59.1,354.6
707,20,20,8 species,no HO,LA,5,59.1,295.5
708,20,20,8 species,no HO,LA,6,59.1,354.6
709,20,20,8 species,no HO,LA,16,59.1,945.6
710,20,20,8 species,no HO,NAAT,11,NA,NA
711,20,20,8 species,no HO,PL,7,28.4,198.8
712,20,20,8 species,no HO,PL,8,28.4,227.2
713,20,20,8 species,no HO,PL,6,28.4,170.4
714,20,20,8 species,no HO,PL,31,28.4,880.4
715,20,20,8 species,no HO,SA,NA,180.65,NA
716,20,20,8 species,no HO,UR,22,94.55,2080.1
717,20,20,8 species,no HO,UR,13,94.55,1229.15
718,20,20,8 species,no HO,UR,55,94.55,5200.25
719,20,20,8 species,no HO,UR,5,94.55,472.75
720,20,20,8 species,no HO,UR,8,94.55,756.4
721,20,20,8 species,no HO,UR,4,94.55,378.2
722,20,20,8 species,no HO,UR,5,94.55,472.75
723,20,20,8 species,no HO,UR,5,94.55,472.75
724,20,20,8 species,no HO,UR,6,94.55,567.3
725,20,20,8 species,no HO,UR,7,94.55,661.85
726,21,21,mono,NAAT,AC,NA,5.2,NA
727,21,21,mono,NAAT,BR,4,64.95,259.8
728,21,21,mono,NAAT,BR,4,64.95,259.8
729,21,21,mono,NAAT,BR,3,64.95,194.85
730,21,21,mono,NAAT,BR,2,64.95,129.9
731,21,21,mono,NAAT,BR,3,64.95,194.85
732,21,21,mono,NAAT,BR,5,64.95,324.75
733,21,21,mono,NAAT,HO,8,12.85,102.8
734,21,21,mono,NAAT,HO,11,12.85,141.35
735,21,21,mono,NAAT,FE,4,41.8,167.2
736,21,21,mono,NAAT,FE,6,41.8,250.8
737,21,21,mono,NAAT,FE,3,41.8,125.4
738,21,21,mono,NAAT,FE,2,41.8,83.6
739,21,21,mono,NAAT,FE,3,41.8,125.4
740,21,21,mono,NAAT,LA,NA,59.1,NA
741,21,21,mono,NAAT,NAAT,,NA,NA
742,21,21,mono,NAAT,PL,NA,28.4,NA
743,21,21,mono,NAAT,SA,130,180.65,23484.5
744,21,21,mono,NAAT,SA,50,180.65,9032.5
745,21,21,mono,NAAT,UR,NA,94.55,NA
746,22,22,8 species,no LA,AC,76,5.2,395.2
747,22,22,8 species,no LA,AC,92,5.2,478.4
748,22,22,8 species,no LA,AC,222,5.2,1154.4
749,22,22,8 species,no LA,AC,314,5.2,1632.8
750,22,22,8 species,no LA,BR,5,64.95,324.75
751,22,22,8 species,no LA,BR,1,64.95,64.95
752,22,22,8 species,no LA,BR,1,64.95,64.95
753,22,22,8 species,no LA,BR,1,64.95,64.95
754,22,22,8 species,no LA,BR,3,64.95,194.85
755,22,22,8 species,no LA,BR,1,64.95,64.95
756,22,22,8 species,no LA,BR,1,64.95,64.95
757,22,22,8 species,no LA,BR,2,64.95,129.9
758,22,22,8 species,no LA,BR,1,64.95,64.95
759,22,22,8 species,no LA,BR,1,64.95,64.95
760,22,22,8 species,no LA,HO,1,12.85,12.85
761,22,22,8 species,no LA,HO,42,12.85,539.7
762,22,22,8 species,no LA,HO,14,12.85,179.9
763,22,22,8 species,no LA,HO,9,12.85,115.65
764,22,22,8 species,no LA,HO,18,12.85,231.3
765,22,22,8 species,no LA,HO,15,12.85,192.75
766,22,22,8 species,no LA,HO,11,12.85,141.35
767,22,22,8 species,no LA,HO,9,12.85,115.65
768,22,22,8 species,no LA,HO,56,12.85,719.6
769,22,22,8 species,no LA,HO,12,12.85,154.2
770,22,22,8 species,no LA,FE,4,41.8,167.2
771,22,22,8 species,no LA,FE,6,41.8,250.8
772,22,22,8 species,no LA,FE,5,41.8,209
773,22,22,8 species,no LA,FE,5,41.8,209
774,22,22,8 species,no LA,FE,2,41.8,83.6
775,22,22,8 species,no LA,FE,1,41.8,41.8
776,22,22,8 species,no LA,FE,2,41.8,83.6
777,22,22,8 species,no LA,FE,1,41.8,41.8
778,22,22,8 species,no LA,FE,1,41.8,41.8
779,22,22,8 species,no LA,FE,1,41.8,41.8
780,22,22,8 species,no LA,LA,NA,59.1,NA
781,22,22,8 species,no LA,NAAT,,NA,NA
782,22,22,8 species,no LA,PL,9,28.4,255.6
783,22,22,8 species,no LA,PL,7,28.4,198.8
784,22,22,8 species,no LA,SA,80,180.65,14452
785,22,22,8 species,no LA,SA,96,180.65,17342.4
786,22,22,8 species,no LA,SA,60,180.65,10839
787,22,22,8 species,no LA,SA,45,180.65,8129.25
788,22,22,8 species,no LA,SA,33,180.65,5961.45
789,22,22,8 species,no LA,UR,8,94.55,756.4
790,22,22,8 species,no LA,UR,7,94.55,661.85
791,23,23,mono,LA,AC,NA,5.2,NA
792,23,23,mono,LA,BR,2,64.95,129.9
793,23,23,mono,LA,BR,2,64.95,129.9
794,23,23,mono,LA,HO,3,12.85,38.55
795,23,23,mono,LA,HO,7,12.85,89.95
796,23,23,mono,LA,HO,4,12.85,51.4
797,23,23,mono,LA,HO,3,12.85,38.55
798,23,23,mono,LA,HO,6,12.85,77.1
799,23,23,mono,LA,HO,28,12.85,359.8
800,23,23,mono,LA,FE,3,41.8,125.4
801,23,23,mono,LA,FE,1,41.8,41.8
802,23,23,mono,LA,FE,4,41.8,167.2
803,23,23,mono,LA,FE,4,41.8,167.2
804,23,23,mono,LA,FE,4,41.8,167.2
805,23,23,mono,LA,FE,3,41.8,125.4
806,23,23,mono,LA,FE,3,41.8,125.4
807,23,23,mono,LA,FE,9,41.8,376.2
808,23,23,mono,LA,FE,4,41.8,167.2
809,23,23,mono,LA,FE,3,41.8,125.4
810,23,23,mono,LA,LA,NA,59.1,NA
811,23,23,mono,LA,NAAT,,NA,NA
812,23,23,mono,LA,PL,NA,28.4,NA
813,23,23,mono,LA,SA,39,180.65,7045.35
814,23,23,mono,LA,SA,12,180.65,2167.8
815,23,23,mono,LA,UR,NA,94.55,NA
816,24,24,mono,FE,AC,303,5.2,1575.6
817,24,24,mono,FE,AC,376,5.2,1955.2
818,24,24,mono,FE,BR,2,64.95,129.9
819,24,24,mono,FE,HO,10,12.85,128.5
820,24,24,mono,FE,HO,4,12.85,51.4
821,24,24,mono,FE,HO,11,12.85,141.35
822,24,24,mono,FE,HO,19,12.85,244.15
823,24,24,mono,FE,FE,6,41.8,250.8
824,24,24,mono,FE,FE,9,41.8,376.2
825,24,24,mono,FE,FE,4,41.8,167.2
826,24,24,mono,FE,FE,4,41.8,167.2
827,24,24,mono,FE,FE,4,41.8,167.2
828,24,24,mono,FE,FE,3,41.8,125.4
829,24,24,mono,FE,FE,4,41.8,167.2
830,24,24,mono,FE,FE,3,41.8,125.4
831,24,24,mono,FE,FE,3,41.8,125.4
832,24,24,mono,FE,FE,6,41.8,250.8
833,24,24,mono,FE,LA,NA,59.1,NA
834,24,24,mono,FE,NAAT,,NA,NA
835,24,24,mono,FE,PL,10,28.4,284
836,24,24,mono,FE,SA,NA,180.65,NA
837,24,24,mono,FE,UR,6,94.55,567.3
838,24,24,mono,FE,UR,6,94.55,567.3
839,24,24,mono,FE,UR,6,94.55,567.3
840,24,24,mono,FE,UR,3,94.55,283.65
841,24,24,mono,FE,UR,11,94.55,1040.05
842,24,24,mono,FE,UR,10,94.55,945.5
843,24,24,mono,FE,UR,8,94.55,756.4
844,25,25,mono,AC,AC,24,5.2,124.8
845,25,25,mono,AC,AC,168,5.2,873.6
846,25,25,mono,AC,AC,114,5.2,592.8
847,25,25,mono,AC,AC,45,5.2,234
848,25,25,mono,AC,AC,78,5.2,405.6
849,25,25,mono,AC,AC,72,5.2,374.4
850,25,25,mono,AC,AC,208,5.2,1081.6
851,25,25,mono,AC,AC,90,5.2,468
852,25,25,mono,AC,AC,96,5.2,499.2
853,25,25,mono,AC,AC,52,5.2,270.4
854,25,25,mono,AC,BR,1,64.95,64.95
855,25,25,mono,AC,BR,1,64.95,64.95
856,25,25,mono,AC,BR,2,64.95,129.9
857,25,25,mono,AC,HO,6,12.85,77.1
858,25,25,mono,AC,HO,1,12.85,12.85
859,25,25,mono,AC,HO,22,12.85,282.7
860,25,25,mono,AC,HO,9,12.85,115.65
861,25,25,mono,AC,HO,8,12.85,102.8
862,25,25,mono,AC,HO,9,12.85,115.65
863,25,25,mono,AC,FE,3,41.8,125.4
864,25,25,mono,AC,FE,4,41.8,167.2
865,25,25,mono,AC,FE,5,41.8,209
866,25,25,mono,AC,FE,1,41.8,41.8
867,25,25,mono,AC,FE,1,41.8,41.8
868,25,25,mono,AC,FE,8,41.8,334.4
869,25,25,mono,AC,FE,4,41.8,167.2
870,25,25,mono,AC,FE,2,41.8,83.6
871,25,25,mono,AC,FE,2,41.8,83.6
872,25,25,mono,AC,FE,1,41.8,41.8
873,25,25,mono,AC,LA,4,59.1,236.4
874,25,25,mono,AC,LA,5,59.1,295.5
875,25,25,mono,AC,NAAT,,NA,NA
876,25,25,mono,AC,PL,7,28.4,198.8
877,25,25,mono,AC,PL,10,28.4,284
878,25,25,mono,AC,PL,42,28.4,1192.8
879,25,25,mono,AC,PL,31,28.4,880.4
880,25,25,mono,AC,PL,9,28.4,255.6
881,25,25,mono,AC,PL,18,28.4,511.2
882,25,25,mono,AC,SA,2,180.65,361.3
883,25,25,mono,AC,SA,3,180.65,541.95
884,25,25,mono,AC,SA,4,180.65,722.6
885,25,25,mono,AC,SA,5,180.65,903.25
886,25,25,mono,AC,SA,34,180.65,6142.1
887,25,25,mono,AC,UR,2,94.55,189.1
888,25,25,mono,AC,UR,29,94.55,2741.95
889,25,25,mono,AC,UR,49,94.55,4632.95
890,26,26,bare,bare,AC,84,5.2,436.8
891,26,26,bare,bare,AC,136,5.2,707.2
892,26,26,bare,bare,BR,8,64.95,519.6
893,26,26,bare,bare,HO,16,12.85,205.6
894,26,26,bare,bare,HO,5,12.85,64.25
895,26,26,bare,bare,HO,36,12.85,462.6
896,26,26,bare,bare,HO,62,12.85,796.7
897,26,26,bare,bare,FE,3,41.8,125.4
898,26,26,bare,bare,FE,1,41.8,41.8
899,26,26,bare,bare,LA,NA,59.1,NA
900,26,26,bare,bare,NAAT,,NA,NA
901,26,26,bare,bare,PL,NA,28.4,NA
902,26,26,bare,bare,SA,NA,180.65,NA
903,26,26,bare,bare,UR,4,94.55,378.2
904,26,26,bare,bare,UR,31,94.55,2931.05
905,26,26,bare,bare,UR,111,94.55,10495.05
906,27,27,mono,BR,AC,196,5.2,1019.2
907,27,27,mono,BR,AC,200,5.2,1040
908,27,27,mono,BR,BR,2,64.95,129.9
909,27,27,mono,BR,BR,5,64.95,324.75
910,27,27,mono,BR,BR,4,64.95,259.8
911,27,27,mono,BR,BR,2,64.95,129.9
912,27,27,mono,BR,BR,1,64.95,64.95
913,27,27,mono,BR,BR,1,64.95,64.95
914,27,27,mono,BR,BR,2,64.95,129.9
915,27,27,mono,BR,BR,1,64.95,64.95
916,27,27,mono,BR,BR,2,64.95,129.9
917,27,27,mono,BR,BR,3,64.95,194.85
918,27,27,mono,BR,HO,15,12.85,192.75
919,27,27,mono,BR,HO,8,12.85,102.8
920,27,27,mono,BR,HO,18,12.85,231.3
921,27,27,mono,BR,HO,16,12.85,205.6
922,27,27,mono,BR,HO,7,12.85,89.95
923,27,27,mono,BR,HO,21,12.85,269.85
924,27,27,mono,BR,HO,3,12.85,38.55
925,27,27,mono,BR,HO,24,12.85,308.4
926,27,27,mono,BR,HO,26,12.85,334.1
927,27,27,mono,BR,HO,19,12.85,244.15
928,27,27,mono,BR,FE,1,41.8,41.8
929,27,27,mono,BR,FE,3,41.8,125.4
930,27,27,mono,BR,FE,4,41.8,167.2
931,27,27,mono,BR,FE,4,41.8,167.2
932,27,27,mono,BR,FE,2,41.8,83.6
933,27,27,mono,BR,LA,3,59.1,177.3
934,27,27,mono,BR,LA,5,59.1,295.5
935,27,27,mono,BR,NAAT,,NA,NA
936,27,27,mono,BR,PL,NA,28.4,NA
937,27,27,mono,BR,SA,NA,180.65,NA
938,27,27,mono,BR,UR,14,94.55,1323.7
939,27,27,mono,BR,UR,32,94.55,3025.6
940,28,28,8 species,no UR,AC,330,5.2,1716
941,28,28,8 species,no UR,BR,2,64.95,129.9
942,28,28,8 species,no UR,BR,4,64.95,259.8
943,28,28,8 species,no UR,BR,2,64.95,129.9
944,28,28,8 species,no UR,BR,1,64.95,64.95
945,28,28,8 species,no UR,BR,1,64.95,64.95
946,28,28,8 species,no UR,BR,3,64.95,194.85
947,28,28,8 species,no UR,BR,3,64.95,194.85
948,28,28,8 species,no UR,BR,4,64.95,259.8
949,28,28,8 species,no UR,BR,4,64.95,259.8
950,28,28,8 species,no UR,BR,3,64.95,194.85
951,28,28,8 species,no UR,HO,2,12.85,25.7
952,28,28,8 species,no UR,HO,28,12.85,359.8
953,28,28,8 species,no UR,HO,12,12.85,154.2
954,28,28,8 species,no UR,HO,5,12.85,64.25
955,28,28,8 species,no UR,HO,26,12.85,334.1
956,28,28,8 species,no UR,HO,10,12.85,128.5
957,28,28,8 species,no UR,HO,8,12.85,102.8
958,28,28,8 species,no UR,HO,9,12.85,115.65
959,28,28,8 species,no UR,HO,13,12.85,167.05
960,28,28,8 species,no UR,HO,18,12.85,231.3
961,28,28,8 species,no UR,FE,6,41.8,250.8
962,28,28,8 species,no UR,FE,9,41.8,376.2
963,28,28,8 species,no UR,FE,7,41.8,292.6
964,28,28,8 species,no UR,FE,3,41.8,125.4
965,28,28,8 species,no UR,FE,3,41.8,125.4
966,28,28,8 species,no UR,FE,1,41.8,41.8
967,28,28,8 species,no UR,FE,4,41.8,167.2
968,28,28,8 species,no UR,FE,5,41.8,209
969,28,28,8 species,no UR,FE,4,41.8,167.2
970,28,28,8 species,no UR,FE,3,41.8,125.4
971,28,28,8 species,no UR,LA,14,59.1,827.4
972,28,28,8 species,no UR,LA,3,59.1,177.3
973,28,28,8 species,no UR,LA,2,59.1,118.2
974,28,28,8 species,no UR,LA,2,59.1,118.2
975,28,28,8 species,no UR,LA,5,59.1,295.5
976,28,28,8 species,no UR,NAAT,,NA,NA
977,28,28,8 species,no UR,PL,41,28.4,1164.4
978,28,28,8 species,no UR,SA,5,180.65,903.25
979,28,28,8 species,no UR,SA,2,180.65,361.3
980,28,28,8 species,no UR,SA,5,180.65,903.25
981,28,28,8 species,no UR,SA,94,180.65,16981.1
982,28,28,8 species,no UR,SA,12,180.65,2167.8
983,28,28,8 species,no UR,UR,2,94.55,189.1
984,28,28,8 species,no UR,UR,7,94.55,661.85
985,28,28,8 species,no UR,UR,15,94.55,1418.25
986,28,28,8 species,no UR,UR,13,94.55,1229.15
987,29,29,all,all 9,AC,NA,5.2,NA
988,29,29,all,all 9,BR,1,64.95,64.95
989,29,29,all,all 9,BR,4,64.95,259.8
990,29,29,all,all 9,BR,1,64.95,64.95
991,29,29,all,all 9,BR,2,64.95,129.9
992,29,29,all,all 9,BR,1,64.95,64.95
993,29,29,all,all 9,BR,1,64.95,64.95
994,29,29,all,all 9,BR,1,64.95,64.95
995,29,29,all,all 9,BR,1,64.95,64.95
996,29,29,all,all 9,BR,3,64.95,194.85
997,29,29,all,all 9,BR,3,64.95,194.85
998,29,29,all,all 9,HO,36,12.85,462.6
999,29,29,all,all 9,HO,30,12.85,385.5
1000,29,29,all,all 9,HO,22,12.85,282.7
1001,29,29,all,all 9,HO,18,12.85,231.3
1002,29,29,all,all 9,HO,24,12.85,308.4
1003,29,29,all,all 9,HO,20,12.85,257
1004,29,29,all,all 9,HO,46,12.85,591.1
1005,29,29,all,all 9,HO,14,12.85,179.9
1006,29,29,all,all 9,HO,21,12.85,269.85
1007,29,29,all,all 9,HO,32,12.85,411.2
1008,29,29,all,all 9,FE,1,41.8,41.8
1009,29,29,all,all 9,FE,3,41.8,125.4
1010,29,29,all,all 9,FE,1,41.8,41.8
1011,29,29,all,all 9,FE,4,41.8,167.2
1012,29,29,all,all 9,FE,3,41.8,125.4
1013,29,29,all,all 9,FE,9,41.8,376.2
1014,29,29,all,all 9,FE,8,41.8,334.4
1015,29,29,all,all 9,FE,1,41.8,41.8
1016,29,29,all,all 9,FE,5,41.8,209
1017,29,29,all,all 9,FE,1,41.8,41.8
1018,29,29,all,all 9,FE,1,41.8,41.8
1019,29,29,all,all 9,LA,NA,59.1,NA
1020,29,29,all,all 9,NAAT,,NA,NA
1021,29,29,all,all 9,PL,12,28.4,340.8
1022,29,29,all,all 9,SA,1,180.65,180.65
1023,29,29,all,all 9,SA,1,180.65,180.65
1024,29,29,all,all 9,UR,15,94.55,1418.25
1025,30,30,mono,HO,AC,NA,5.2,NA
1026,30,30,mono,HO,BR,NA,64.95,NA
1027,30,30,mono,HO,HO,8,12.85,102.8
1028,30,30,mono,HO,HO,7,12.85,89.95
1029,30,30,mono,HO,HO,8,12.85,102.8
1030,30,30,mono,HO,HO,13,12.85,167.05
1031,30,30,mono,HO,HO,13,12.85,167.05
1032,30,30,mono,HO,HO,20,12.85,257
1033,30,30,mono,HO,HO,9,12.85,115.65
1034,30,30,mono,HO,HO,9,12.85,115.65
1035,30,30,mono,HO,HO,18,12.85,231.3
1036,30,30,mono,HO,HO,9,12.85,115.65
1037,30,30,mono,HO,FE,2,41.8,83.6
1038,30,30,mono,HO,FE,3,41.8,125.4
1039,30,30,mono,HO,FE,1,41.8,41.8
1040,30,30,mono,HO,FE,3,41.8,125.4
1041,30,30,mono,HO,FE,1,41.8,41.8
1042,30,30,mono,HO,LA,NA,59.1,NA
1043,30,30,mono,HO,NAAT,,NA,NA
1044,30,30,mono,HO,PL,11,28.4,312.4
1045,30,30,mono,HO,SA,23,180.65,4154.95
1046,30,30,mono,HO,SA,37,180.65,6684.05
1047,30,30,mono,HO,SA,28,180.65,5058.2
1048,30,30,mono,HO,UR,20,94.55,1891
1049,31,31,8 species,no FE,AC,NA,5.2,NA
1050,31,31,8 species,no FE,BR,3,64.95,194.85
1051,31,31,8 species,no FE,BR,3,64.95,194.85
1052,31,31,8 species,no FE,HO,26,12.85,334.1
1053,31,31,8 species,no FE,HO,32,12.85,411.2
1054,31,31,8 species,no FE,HO,23,12.85,295.55
1055,31,31,8 species,no FE,FE,5,41.8,209
1056,31,31,8 species,no FE,FE,2,41.8,83.6
1057,31,31,8 species,no FE,LA,NA,59.1,NA
1058,31,31,8 species,no FE,NAAT,,NA,NA
1059,31,31,8 species,no FE,PL,23,28.4,653.2
1060,31,31,8 species,no FE,PL,10,28.4,284
1061,31,31,8 species,no FE,PL,37,28.4,1050.8
1062,31,31,8 species,no FE,PL,18,28.4,511.2
1063,31,31,8 species,no FE,PL,21,28.4,596.4
1064,31,31,8 species,no FE,PL,3,28.4,85.2
1065,31,31,8 species,no FE,SA,34,180.65,6142.1
1066,31,31,8 species,no FE,SA,41,180.65,7406.65
1067,31,31,8 species,no FE,SA,66,180.65,11922.9
1068,31,31,8 species,no FE,SA,5,180.65,903.25
1069,31,31,8 species,no FE,SA,3,180.65,541.95
1070,31,31,8 species,no FE,UR,92,94.55,8698.6
1071,32,32,mono,SA,AC,368,5.2,1913.6
